19.0147, 247.571, 271.175, -1, 11338239, 0.0172299, 2.10123
19.1794, 308.402, 251.711, -1, 13501439, 0.0407043, 3.43556
19.3495, 350.103, 60.0925, -1, 2556671, 0.0364559, 2.34327
19.4525, 141.513, 274.827, -1, 10552319, 0.040466, 3.29785
19.4788, 201.815, 180.452, -1, 2228993, 0.0737462, 11.7606
19.4949, 30.2586, 180.566, -1, 6095359, 0.0260069, 1.95371
19.5077, 469.537, 262.372, -1, 1180415, 0.0251916, 2.30013
19.9078, 301.815, 222.168, -1, 1311487, 0.0257814, 2.30426
19.9193, 326.182, 75.8064, -1, 10748160, 0.0469314, 4.16761
19.9193, 326.182, 262.426, -1, 10748160, 0.0469314, 4.16761
19.9659, 346.682, 68.2097, -1, 10289663, 0.0266706, 2.07121
20.0872, 320.808, 75.1689, -1, 5898496, 0.0327703, 3.8975
20.2283, 375.862, 252.687, -1, 7865088, 0.0420648, 6.35932
20.5341, 82.8656, 275.273, -1, 11403521, 0.0375384, 8.41318
20.5724, 37.2894, 100.227, -1, 14287871, 0.0602593, 3.47458
20.6496, 360.5, 45.3195, -1, 1377023, 0.0368316, 2.30604
20.7532, 189.395, 271.163, -1, 1049088, 0.0207957, 4.58967
20.8401, 393.772, 323.88, -1, 5571071, 0.0424391, 1.94038
20.8857, 352.463, 226.005, -1, 5636607, 0.0203828, 1.94139
20.9767, 37.1678, 102.545, -1, 4653312, 0.0589873, 3.8293
21.1811, 472.187, 271.799, -1, 1311488, 0.038598, 5.80545
21.2892, 132.968, 271.148, -1, 13829119, 0.024663, 3.45009
21.6939, 243.91, 275.377, -1, 7537409, 0.0235358, 12.6614
21.9983, 304.537, 74.7071, -1, 7995903, 0.0365115, 2.00511
21.9983, 304.537, 223.352, -1, 7995903, 0.0365115, 2.00511
22.0442, 420.415, 261.566, -1, 6160897, 0.0148936, 9.85763
22.1307, 467.12, 274.023, -1, 4915711, 0.0230959, 1.92242
22.9864, 364.268, 193.557, -1, 8520447, 0.0292303, 2.545
22.9926, 310.163, 241.779, -1, 4129535, 0.0262515, 2.3955
23.3232, 130.252, 271.917, -1, 13959425, 0.0321783, 8.71163
23.4175, 115.843, 89.6664, -1, 15532545, 0.0548164, 11.2192
23.4175, 115.843, 137.478, -1, 15532545, 0.0548164, 11.2192
23.4175, 115.843, 187.148, -1, 15532545, 0.0548164, 11.2192
23.4175, 115.843, 353.688, -1, 15532545, 0.0548164, 11.2192
23.4983, 145.1, 271.095, -1, 12714495, 0.0269128, 2.14019
23.5805, 268.546, 14.7317, -1, 4260352, 0.0262353, 4.80093
23.5825, 251.264, 265.621, -1, 918527, 0.0283806, 2.88858
24.0708, 79.9496, 275.031, -1, 131583, 0.0301288, 1.79901
24.2837, 106.97, 272.257, -1, 14025727, 0.0219397, 3.46195
24.458, 284.086, 4.70792, -1, 9700095, 0.0299505, 2.58728
24.707, 207.791, 7.77295, -1, 10289664, 0.0469209, 5.218
24.707, 207.791, 86.0063, -1, 10289664, 0.0469209, 5.218
24.7753, 279.354, 358.878, -1, 5439999, 0.0442063, 1.93704
24.9927, 306.613, 72.4509, -1, 7012863, 0.0397097, 1.97847
25.3113, 248.021, 89.864, -1, 14090751, 0.01881, 2.18247
25.3113, 248.021, 274.435, -1, 14090751, 0.01881, 2.18247
26.3088, 33.2593, 187.473, -1, 13959681, 0.0468953, 10.9782
26.4205, 77.7885, 276.388, -1, 10158591, 0.0228879, 2.06614
26.4463, 333.097, 253.769, -1, 13894400, 0.0204555, 6.91112
26.5558, 337.581, 58.4673, -1, 13042431, 0.016204, 2.70909
26.9975, 313.101, 269, -1, 14877184, 0.0300049, 5.5582
27.1859, 133.464, 270.655, -1, 12715007, 0.0266589, 3.40024
27.6355, 341.502, 57.9622, -1, 10486271, 0.024032, 2.07667
27.6355, 341.502, 245.724, -1, 10486271, 0.024032, 2.07667
27.914, 325.338, 261.332, -1, 6750464, 0.0521111, 3.94401
28.1268, 352.355, 83.4938, -1, 14549503, 0.0159164, 2.19558
28.1437, 137.683, 270.805, -1, 7603199, 0.037134, 3.16702
28.8556, 217.556, 268.923, -1, 11403777, 0.0290533, 10.5923
29.1135, 298.524, 169.122, -1, 12845823, 0.0194326, 2.70334
29.1135, 298.524, 271.844, -1, 12845823, 0.0194326, 2.70334
29.1539, 385.587, 306.469, -1, 7275007, 0.013967, 1.98599
